ts,avg_nb_vehicules_in_per_hour,nb_trucks_in,nb_cars_in,avg_waiting_in,avg_nb_vehicules_out_per_hour,nb_trucks_out,nb_cars_out,avg_waiting_out,avg_temperature,pressure,precipitation_MM,windspeed_Kmph
2020-07-04 23:00:00+02:00,143,9,134,15.49985590484046,158,9,149,19.40470350916573,20,1021,0.0,11
2020-07-05 00:00:00+02:00,54,2,52,11.483713237443984,59,2,57,11.512224289105106,21,1018,0.0,17
2020-07-05 01:00:00+02:00,34,1,33,4.1719622498891535,44,1,43,9.212556088945261,21,1018,0.0,17
2020-07-05 02:00:00+02:00,34,1,33,4.1719622498891535,44,1,43,9.212556088945261,21,1018,0.0,17
2020-07-05 03:00:00+02:00,52,2,50,14.472017643602554,67,2,65,10.762428640062312,21,1018,0.0,17
2020-07-05 04:00:00+02:00,72,2,70,10.765287360581397,89,3,86,10.527801976587284,21,1018,0.0,17
2020-07-05 05:00:00+02:00,82,3,79,8.6962433625344,99,3,96,10.313624634117142,21,1018,0.0,17
2020-07-05 06:00:00+02:00,142,6,136,19.57947604189084,192,7,185,17.31696395349906,21,1018,0.0,17
2020-07-05 07:00:00+02:00,217,9,208,18.791759657796693,217,7,210,18.791759657796693,21,1018,0.0,17
2020-07-05 08:00:00+02:00,267,10,257,24.84759596655304,357,12,345,16.579219218063535,21,1018,0.0,17
2020-07-05 09:00:00+02:00,312,11,301,17.101813661047903,422,18,404,15.562162592523094,21,1018,0.0,17
2020-07-05 10:00:00+02:00,257,9,248,18.99808160477331,339,13,326,18.9351903306688,21,1018,0.0,17
2020-07-05 11:00:00+02:00,212,9,203,14.709005856097448,269,11,258,22.758175655823944,21,1018,0.0,17
2020-07-05 12:00:00+02:00,212,7,205,14.709005856097448,269,11,258,22.758175655823944,21,1018,0.0,17
2020-07-05 13:00:00+02:00,229,8,221,20.858973540615885,282,11,271,20.995138580232226,21,1018,0.0,17
2020-07-05 14:00:00+02:00,207,7,200,18.76558942906742,282,10,272,20.995138580232226,21,1018,0.0,17
2020-07-05 15:00:00+02:00,239,9,230,18.056937917326703,247,10,237,19.091366395871336,21,1018,0.0,17
2020-07-05 16:00:00+02:00,249,9,240,14.961614479066911,314,10,304,19.77016372636934,21,1018,0.0,17
2020-07-05 17:00:00+02:00,294,12,282,17.632695676481745,312,10,302,17.101813661047903,21,1018,0.0,17
2020-07-05 18:00:00+02:00,274,11,263,20.52791870989968,312,11,301,17.101813661047903,21,1018,0.0,17
2020-07-05 19:00:00+02:00,219,9,210,18.74397758884313,212,8,204,14.709005856097448,21,1018,0.0,17
2020-07-05 20:00:00+02:00,194,8,186,19.241214114048436,249,8,241,14.961614479066911,21,1018,0.0,17
2020-07-05 21:00:00+02:00,177,6,171,13.959346220493531,197,7,190,19.118279085736297,21,1018,0.0,17
2020-07-05 22:00:00+02:00,134,5,129,14.696678321454899,189,7,182,20.00253163985096,21,1018,0.0,17
2020-07-05 23:00:00+02:00,72,3,69,10.765287360581397,89,3,86,10.527801976587284,21,1018,0.0,17
2020-07-06 00:00:00+02:00,67,7,60,12.5039951599288,73,8,65,16.592478063282112,18,1018,0.2,18
2020-07-06 01:00:00+02:00,48,4,44,12.297077384196717,48,4,44,12.297077384196717,18,1018,0.2,18
2020-07-06 02:00:00+02:00,48,4,44,12.297077384196717,48,4,44,12.297077384196717,18,1018,0.2,18
2020-07-06 03:00:00+02:00,73,6,67,16.592478063282112,73,8,65,16.592478063282112,18,1018,0.2,18
2020-07-06 04:00:00+02:00,124,12,112,17.53992981591413,116,13,103,23.67872830820291,18,1018,0.2,18
2020-07-06 05:00:00+02:00,222,21,201,18.77573498601868,210,24,186,16.3212742992447,18,1018,0.2,18
2020-07-06 06:00:00+02:00,265,24,241,24.143057918667047,263,27,236,18.706444640225143,18,1018,0.2,18
2020-07-06 07:00:00+02:00,423,45,378,23.290663678046883,412,51,361,21.450154879298072,18,1018,0.2,18
2020-07-06 08:00:00+02:00,414,40,374,21.211929621647883,446,52,394,22.957333740469338,18,1018,0.2,18
2020-07-06 09:00:00+02:00,280,28,252,25.91177046818179,289,34,255,20.14984129628082,18,1018,0.2,18
2020-07-06 10:00:00+02:00,229,21,208,19.950856030294574,242,24,218,20.990360069331732,18,1018,0.2,18
2020-07-06 11:00:00+02:00,286,28,258,20.398524223626136,295,35,260,20.557446011766526,18,1018,0.2,18
2020-07-06 12:00:00+02:00,233,21,212,20.426009043155588,242,24,218,20.990360069331732,18,1018,0.2,18
2020-07-06 13:00:00+02:00,239,24,215,13.74553452780325,244,30,214,17.108671526861457,18,1018,0.2,18
2020-07-06 14:00:00+02:00,239,24,215,13.74553452780325,244,30,214,17.108671526861457,18,1018,0.2,18
2020-07-06 15:00:00+02:00,261,26,235,21.270868579361668,263,31,232,18.706444640225143,18,1018,0.2,18
2020-07-06 16:00:00+02:00,297,31,266,18.348417493587977,284,27,257,21.60666647068217,18,1018,0.2,18
2020-07-06 17:00:00+02:00,406,36,370,17.471736216533994,419,40,379,22.446709242047174,18,1018,0.2,18
2020-07-06 18:00:00+02:00,436,47,389,21.770703310925605,423,40,383,23.290663678046883,18,1018,0.2,18
2020-07-06 19:00:00+02:00,314,34,280,19.381500590217087,312,30,282,18.640393178431868,18,1018,0.2,18
2020-07-06 20:00:00+02:00,310,29,281,16.921651532922695,312,32,280,18.640393178431868,18,1018,0.2,18
2020-07-06 21:00:00+02:00,239,22,217,13.74553452780325,244,30,214,17.108671526861457,18,1018,0.2,18
2020-07-06 22:00:00+02:00,165,16,149,20.56038540292619,167,20,147,21.39117903937357,18,1018,0.2,18
2020-07-06 23:00:00+02:00,120,11,109,16.69246741071004,122,13,109,20.245567873519157,18,1018,0.2,18
2020-07-07 00:00:00+02:00,347,19,328,21.10654626064635,386,26,360,16.144755675484674,22,1024,0.0,8
2020-07-07 01:00:00+02:00,214,11,203,15.924572551583156,252,14,238,16.53923049831929,22,1024,0.0,8
2020-07-07 02:00:00+02:00,231,11,220,23.040251819935676,238,13,225,17.10199423111376,22,1024,0.0,8
2020-07-07 03:00:00+02:00,358,19,339,17.266463146446004,361,20,341,12.998769947964982,22,1024,0.0,8
2020-07-07 04:00:00+02:00,586,29,557,15.95701591247249,645,40,605,17.15592081049932,22,1024,0.0,8
2020-07-07 05:00:00+02:00,1010,56,954,22.28283154038431,1109,60,1049,19.331354068660346,22,1024,0.0,8
2020-07-07 06:00:00+02:00,1172,64,1108,20.356414887777287,1305,77,1228,26.67454229130446,22,1024,0.0,8
2020-07-07 07:00:00+02:00,1993,114,1879,16.658001010011095,2120,141,1979,20.91048284678424,22,1024,0.0,8
2020-07-07 08:00:00+02:00,1976,115,1861,21.023826889738036,2176,143,2033,20.775247558630568,22,1024,0.0,8
2020-07-07 09:00:00+02:00,1425,73,1352,21.18976615424649,1495,84,1411,21.700452874331596,22,1024,0.0,8
2020-07-07 10:00:00+02:00,1088,59,1029,22.36454575352966,1186,73,1113,19.81643896012672,22,1024,0.0,8
2020-07-07 11:00:00+02:00,1365,78,1287,23.77196991776294,1442,78,1364,22.41868610299076,22,1024,0.0,8
2020-07-07 12:00:00+02:00,1070,59,1011,24.712950845100785,1277,72,1205,22.72581097644772,22,1024,0.0,8
2020-07-07 13:00:00+02:00,1200,71,1129,22.159067323379073,1239,72,1167,19.476229736277922,22,1024,0.0,8
2020-07-07 14:00:00+02:00,1193,61,1132,20.553824525939433,1291,87,1204,24.8760400766849,22,1024,0.0,8
2020-07-07 15:00:00+02:00,1217,67,1150,21.239272027240727,1337,81,1256,22.211564411020564,22,1024,0.0,8
2020-07-07 16:00:00+02:00,1354,78,1276,23.110006283023314,1533,82,1451,23.45988571095097,22,1024,0.0,8
2020-07-07 17:00:00+02:00,1828,93,1735,21.4435952764888,2018,110,1908,17.175205515562748,22,1024,0.0,8
2020-07-07 18:00:00+02:00,2183,129,2054,19.571013231318997,2270,131,2139,21.868919252087508,22,1024,0.0,8
2020-07-07 19:00:00+02:00,1579,86,1493,18.74951710030999,1639,92,1547,22.91647648420566,22,1024,0.0,8
2020-07-07 20:00:00+02:00,1523,74,1449,16.51612150159071,1579,106,1473,18.74951710030999,22,1024,0.0,8
2020-07-07 21:00:00+02:00,1221,63,1158,20.289255545925798,1291,84,1207,24.8760400766849,22,1024,0.0,8
2020-07-07 22:00:00+02:00,772,42,730,23.839034387240726,895,51,844,18.068676456960343,22,1024,0.0,8
2020-07-07 23:00:00+02:00,603,34,569,15.550814969653425,600,37,563,14.259859955891715,22,1024,0.0,8
2020-07-08 00:00:00+02:00,367,25,342,20.047055443111752,331,24,307,18.08059708638437,21,1020,0.0,6
2020-07-08 01:00:00+02:00,244,17,227,17.108671526861457,234,15,219,19.754580108435302,21,1020,0.0,6
2020-07-08 02:00:00+02:00,241,17,224,21.076687701702674,234,15,219,19.754580108435302,21,1020,0.0,6
2020-07-08 03:00:00+02:00,363,26,337,20.037936765942277,352,26,326,20.33829699034963,21,1020,0.0,6
2020-07-08 04:00:00+02:00,615,45,570,21.061338820559666,558,34,524,21.887504875695765,21,1020,0.0,6
2020-07-08 05:00:00+02:00,1094,76,1018,16.473609342864854,1123,79,1044,20.44165932039543,21,1020,0.0,6
2020-07-08 06:00:00+02:00,1335,100,1235,13.975230883109901,1289,88,1201,22.512683907558927,21,1020,0.0,6
2020-07-08 07:00:00+02:00,2120,174,1946,25.399352100964908,1958,139,1819,27.086839720820283,21,1020,0.0,6
2020-07-08 08:00:00+02:00,2214,158,2056,26.935441544952493,1987,139,1848,20.349279031757163,21,1020,0.0,6
2020-07-08 09:00:00+02:00,1472,117,1355,24.031930059108,1350,87,1263,22.846585334327333,21,1020,0.0,6
2020-07-08 10:00:00+02:00,1224,99,1125,23.97644203374751,1123,84,1039,20.44165932039543,21,1020,0.0,6
2020-07-08 11:00:00+02:00,1458,110,1348,14.710429598241719,1433,107,1326,29.277910400984016,21,1020,0.0,6
2020-07-08 12:00:00+02:00,1249,102,1147,24.22980832737812,1145,73,1072,17.297926480759553,21,1020,0.0,6
2020-07-08 13:00:00+02:00,1224,92,1132,23.97644203374751,1123,84,1039,20.44165932039543,21,1020,0.0,6
2020-07-08 14:00:00+02:00,1213,91,1122,18.348727324994908,1130,67,1063,25.613349649848075,21,1020,0.0,6
2020-07-08 15:00:00+02:00,1375,93,1282,21.17314511769654,1343,86,1257,17.35770677744749,21,1020,0.0,6
2020-07-08 16:00:00+02:00,1465,101,1364,23.756986414238742,1447,98,1349,16.469650202286182,21,1020,0.0,6
2020-07-08 17:00:00+02:00,2099,143,1956,22.14979210895739,1966,119,1847,16.353059118062454,21,1020,0.0,6
2020-07-08 18:00:00+02:00,2257,177,2080,13.557016006859248,1987,130,1857,20.349279031757163,21,1020,0.0,6
2020-07-08 19:00:00+02:00,1595,127,1468,20.236092541246173,1523,94,1429,18.128128314284485,21,1020,0.0,6
2020-07-08 20:00:00+02:00,1631,120,1511,25.229762927896562,1494,107,1387,19.11370651682832,21,1020,0.0,6
2020-07-08 21:00:00+02:00,1220,83,1137,21.61107219660081,1123,84,1039,20.44165932039543,21,1020,0.0,6
2020-07-08 22:00:00+02:00,849,64,785,23.73991393289528,856,49,807,22.873350706035236,21,1020,0.0,6
2020-07-08 23:00:00+02:00,604,45,559,19.81092723265477,579,40,539,20.213676817558014,21,1020,0.0,6
2020-07-09 00:00:00+02:00,414,20,394,16.127377995898037,386,32,354,16.144755675484674,25,1019,0.0,6
2020-07-09 01:00:00+02:00,237,11,226,19.639472056784783,261,21,240,17.415614153312035,25,1019,0.0,6
2020-07-09 02:00:00+02:00,265,12,253,21.659352492207965,265,25,240,21.659352492207965,25,1019,0.0,6
2020-07-09 03:00:00+02:00,390,21,369,17.116705354131824,410,30,380,20.181667077415888,25,1019,0.0,6
2020-07-09 04:00:00+02:00,623,28,595,19.813545238499966,667,51,616,18.282919138077595,25,1019,0.0,6
2020-07-09 05:00:00+02:00,1085,50,1035,15.965240708136657,1242,94,1148,19.023373723702164,25,1019,0.0,6
2020-07-09 06:00:00+02:00,1487,77,1410,19.90431454935102,1531,131,1400,18.576384733342593,25,1019,0.0,6
2020-07-09 07:00:00+02:00,2002,90,1912,20.748562841003455,2215,211,2004,26.22886108013433,25,1019,0.0,6
2020-07-09 08:00:00+02:00,2227,107,2120,27.644434226517863,2472,194,2278,19.243653172813197,25,1019,0.0,6
2020-07-09 09:00:00+02:00,1411,71,1340,23.862956521429666,1624,153,1471,20.69487692110375,25,1019,0.0,6
2020-07-09 10:00:00+02:00,1198,65,1133,16.931003304322644,1294,109,1185,23.792766810185167,25,1019,0.0,6
2020-07-09 11:00:00+02:00,1636,81,1555,20.944890404436187,1600,132,1468,17.84709494981123,25,1019,0.0,6
2020-07-09 12:00:00+02:00,1190,56,1134,20.216728355151893,1342,123,1219,22.16874667940653,25,1019,0.0,6
2020-07-09 13:00:00+02:00,1262,65,1197,26.274321185915127,1359,123,1236,22.022972298449307,25,1019,0.0,6
2020-07-09 14:00:00+02:00,1318,64,1254,19.32568094844101,1298,118,1180,21.22257151829723,25,1019,0.0,6
2020-07-09 15:00:00+02:00,1435,70,1365,18.809141646312835,1467,121,1346,19.59112087663365,25,1019,0.0,6
2020-07-09 16:00:00+02:00,1515,77,1438,19.905086767285763,1560,122,1438,20.5208007633018,25,1019,0.0,6
2020-07-09 17:00:00+02:00,2199,106,2093,17.978258665966436,2279,178,2101,23.376410331872865,25,1019,0.0,6
2020-07-09 18:00:00+02:00,2476,133,2343,18.410106620781548,2336,171,2165,25.154158253074996,25,1019,0.0,6
2020-07-09 19:00:00+02:00,1801,81,1720,22.037965906737753,1676,129,1547,20.064745922155097,25,1019,0.0,6
2020-07-09 20:00:00+02:00,1535,70,1465,21.035343936845862,1652,127,1525,20.08199465749911,25,1019,0.0,6
2020-07-09 21:00:00+02:00,1274,67,1207,20.559111744560646,1334,116,1218,21.955746267894583,25,1019,0.0,6
2020-07-09 22:00:00+02:00,912,47,865,18.725325172560677,912,83,829,18.725325172560677,25,1019,0.0,6
2020-07-09 23:00:00+02:00,627,32,595,20.222313255597733,695,62,633,22.550154478681854,25,1019,0.0,6
2020-07-10 00:00:00+02:00,296,16,280,17.712986272610788,293,16,277,16.31782341352916,20,1015,0.0,11
2020-07-10 01:00:00+02:00,200,11,189,18.990759817446737,188,12,176,14.461891157735705,20,1015,0.0,11
2020-07-10 02:00:00+02:00,206,11,195,16.841693952319364,197,13,184,14.378838223751064,20,1015,0.0,11
2020-07-10 03:00:00+02:00,299,18,281,17.916061047290665,287,17,270,15.556707060677866,20,1015,0.0,11
2020-07-10 04:00:00+02:00,496,27,469,17.338309517669067,517,32,485,17.882929892919986,20,1015,0.0,11
2020-07-10 05:00:00+02:00,912,50,862,18.725325172560677,873,55,818,19.610658464903693,20,1015,0.0,11
2020-07-10 06:00:00+02:00,1076,62,1014,18.035647421696137,1070,64,1006,24.712950845100785,20,1015,0.0,11
2020-07-10 07:00:00+02:00,1722,104,1618,23.32689023912994,1731,108,1623,22.061002781929634,20,1015,0.0,11
2020-07-10 08:00:00+02:00,1818,109,1709,22.20057311824074,1743,91,1652,18.72848541656234,20,1015,0.0,11
2020-07-10 09:00:00+02:00,1193,66,1127,20.553824525939433,1238,84,1154,21.59972439582209,20,1015,0.0,11
2020-07-10 10:00:00+02:00,1040,58,982,19.386470270605383,957,50,907,18.89783844765616,20,1015,0.0,11
2020-07-10 11:00:00+02:00,1214,75,1139,17.175141770222666,1130,67,1063,21.5185605860936,20,1015,0.0,11
2020-07-10 12:00:00+02:00,977,60,917,19.606703088087894,1010,68,942,22.28283154038431,20,1015,0.0,11
2020-07-10 13:00:00+02:00,1016,57,959,18.268621485072682,1007,54,953,18.980038691217896,20,1015,0.0,11
2020-07-10 14:00:00+02:00,1037,57,980,22.308402872589316,945,54,891,17.157144994893883,20,1015,0.0,11
2020-07-10 15:00:00+02:00,1085,68,1017,15.965240708136657,1130,60,1070,21.5185605860936,20,1015,0.0,11
2020-07-10 16:00:00+02:00,1175,72,1103,20.47830513173749,1217,62,1155,21.239272027240727,20,1015,0.0,11
2020-07-10 17:00:00+02:00,1707,103,1604,19.566221981961515,1623,85,1538,21.397432374401077,20,1015,0.0,11
2020-07-10 18:00:00+02:00,1839,105,1734,23.883816177813905,1833,103,1730,21.26330822826061,20,1015,0.0,11
2020-07-10 19:00:00+02:00,1318,80,1238,19.32568094844101,1259,80,1179,22.449581143024034,20,1015,0.0,11
2020-07-10 20:00:00+02:00,1318,78,1240,19.32568094844101,1259,80,1179,22.449581143024034,20,1015,0.0,11
2020-07-10 21:00:00+02:00,1013,60,953,18.155753042274473,1028,60,968,22.446317894676316,20,1015,0.0,11
2020-07-10 22:00:00+02:00,708,41,667,21.39118552809281,708,42,666,21.39118552809281,20,1015,0.0,11
2020-07-10 23:00:00+02:00,517,28,489,17.882929892919986,505,28,477,14.746046079018628,20,1015,0.0,11
2020-07-11 00:00:00+02:00,298,11,287,20.492105699574804,301,11,290,18.362525035232956,20,1021,0.0,12
2020-07-11 01:00:00+02:00,194,6,188,19.7210598961507,202,7,195,12.370131654196136,20,1021,0.0,12
2020-07-11 02:00:00+02:00,188,6,182,17.60594907802627,202,6,196,12.370131654196136,20,1021,0.0,12
2020-07-11 03:00:00+02:00,283,9,274,15.118512145389843,307,10,297,21.794901971244688,20,1021,0.0,12
2020-07-11 04:00:00+02:00,388,13,375,21.335919297359776,405,14,391,18.637637389520453,20,1021,0.0,12
2020-07-11 05:00:00+02:00,498,18,480,18.48397287248944,515,19,496,17.142930136512636,20,1021,0.0,12
2020-07-11 06:00:00+02:00,784,27,757,23.154801842450805,808,31,777,21.727224018102078,20,1021,0.0,12
2020-07-11 07:00:00+02:00,1161,46,1115,21.995711241944427,1248,39,1209,18.827416018626465,20,1021,0.0,12
2020-07-11 08:00:00+02:00,1572,58,1514,22.940992075165788,1639,53,1586,22.15528678041632,20,1021,0.0,12
2020-07-11 09:00:00+02:00,1636,55,1581,23.78726105078162,1717,69,1648,19.748777798699674,20,1021,0.0,12
2020-07-11 10:00:00+02:00,1448,55,1393,20.892405359623577,1520,59,1461,16.808120670873752,20,1021,0.0,12
2020-07-11 11:00:00+02:00,1132,38,1094,22.014894626190895,1228,48,1180,16.235092182143056,20,1021,0.0,12
2020-07-11 12:00:00+02:00,1207,42,1165,15.636371938837716,1231,37,1194,22.366703847910575,20,1021,0.0,12
2020-07-11 13:00:00+02:00,1294,45,1249,21.58815720556643,1315,39,1276,20.695106683231426,20,1021,0.0,12
2020-07-11 14:00:00+02:00,1178,41,1137,19.088146413038924,1228,38,1190,16.235092182143056,20,1021,0.0,12
2020-07-11 15:00:00+02:00,1410,49,1361,20.235756030307446,1416,50,1366,24.11645074168776,20,1021,0.0,12
2020-07-11 16:00:00+02:00,1404,47,1357,18.723657065609444,1456,56,1400,25.35882572688604,20,1021,0.0,12
2020-07-11 17:00:00+02:00,1552,54,1498,17.806189211708023,1662,66,1596,19.293174765897604,20,1021,0.0,12
2020-07-11 18:00:00+02:00,1485,58,1427,20.33081779564304,1520,54,1466,16.808120670873752,20,1021,0.0,12
2020-07-11 19:00:00+02:00,1132,38,1094,22.014894626190895,1228,48,1180,16.235092182143056,20,1021,0.0,12
2020-07-11 20:00:00+02:00,1106,39,1067,18.591958908839434,1118,38,1080,22.083758732522256,20,1021,0.0,12
2020-07-11 21:00:00+02:00,996,35,961,17.021106937088867,1010,35,975,12.906652165536082,20,1021,0.0,12
2020-07-11 22:00:00+02:00,776,28,748,17.069481419083928,822,29,793,17.294133752554114,20,1021,0.0,12
2020-07-11 23:00:00+02:00,388,14,374,21.335919297359776,405,14,391,18.637637389520453,20,1021,0.0,12
2020-07-12 00:00:00+02:00,159,3,156,12.4605873158537,199,4,195,15.912981598907018,20,1027,0.0,14
2020-07-12 01:00:00+02:00,105,2,103,12.90034298013122,116,2,114,16.096925814300793,20,1027,0.0,14
2020-07-12 02:00:00+02:00,102,2,100,16.872085686095776,113,2,111,16.395506482914122,20,1027,0.0,14
2020-07-12 03:00:00+02:00,154,4,150,16.66932336881329,199,4,195,15.912981598907018,20,1027,0.0,14
2020-07-12 04:00:00+02:00,213,5,208,16.73811242704621,216,4,212,18.982366806375833,20,1027,0.0,14
2020-07-12 05:00:00+02:00,264,6,258,17.4082584202371,294,7,287,17.108847506387324,20,1027,0.0,14
2020-07-12 06:00:00+02:00,399,9,390,18.821974163707836,570,12,558,21.123025347766156,20,1027,0.0,14
2020-07-12 07:00:00+02:00,602,14,588,22.27358164052891,783,15,768,17.599976365237946,20,1027,0.0,14
2020-07-12 08:00:00+02:00,786,20,766,21.92962351908799,1062,26,1036,21.584150731479806,20,1027,0.0,14
2020-07-12 09:00:00+02:00,929,22,907,15.388703289036863,1091,23,1068,21.90252181648089,20,1027,0.0,14
2020-07-12 10:00:00+02:00,786,18,768,21.92962351908799,997,25,972,16.242020528589048,20,1027,0.0,14
2020-07-12 11:00:00+02:00,599,13,586,19.77443602895921,710,16,694,22.15354781773007,20,1027,0.0,14
2020-07-12 12:00:00+02:00,653,15,638,17.99731889949028,716,16,700,20.75199574616778,20,1027,0.0,14
2020-07-12 13:00:00+02:00,675,16,659,24.122133756141604,913,21,892,19.404867434002146,20,1027,0.0,14
2020-07-12 14:00:00+02:00,594,13,581,17.941579995260316,645,13,632,18.80695192967264,20,1027,0.0,14
2020-07-12 15:00:00+02:00,718,16,702,24.05588713714659,816,20,796,16.925732844250618,20,1027,0.0,14
2020-07-12 16:00:00+02:00,721,16,705,21.502824140299133,772,16,756,23.438286359230418,20,1027,0.0,14
2020-07-12 17:00:00+02:00,840,20,820,23.203569459234682,1099,23,1076,14.563650054783048,20,1027,0.0,14
2020-07-12 18:00:00+02:00,748,19,729,20.052587888002837,1056,27,1029,23.218145984506062,20,1027,0.0,14
2020-07-12 19:00:00+02:00,599,14,585,19.77443602895921,710,16,694,22.15354781773007,20,1027,0.0,14
2020-07-12 20:00:00+02:00,599,14,585,19.77443602895921,651,15,636,20.948542647384652,20,1027,0.0,14
2020-07-12 21:00:00+02:00,491,12,479,21.30893575803906,689,13,676,21.65226431706797,20,1027,0.0,14
2020-07-12 22:00:00+02:00,410,9,401,19.263485804042553,435,9,426,20.183878117421074,20,1027,0.0,14
2020-07-12 23:00:00+02:00,202,4,198,12.370131654196136,208,4,204,15.500466492892206,20,1027,0.0,14
2020-07-13 00:00:00+02:00,310,17,293,21.07594915875671,310,18,292,21.07594915875671,22,1025,0.0,13
2020-07-13 01:00:00+02:00,210,13,197,16.242964247092598,204,13,191,16.808951167115225,22,1025,0.0,13
2020-07-13 02:00:00+02:00,207,13,194,15.748956490487041,210,11,199,16.242964247092598,22,1025,0.0,13
2020-07-13 03:00:00+02:00,298,17,281,18.260459021124706,304,21,283,17.388899925714064,22,1025,0.0,13
2020-07-13 04:00:00+02:00,490,31,459,17.126352456192755,511,33,478,15.883624688197655,22,1025,0.0,13
2020-07-13 05:00:00+02:00,972,53,919,23.461710620190935,945,69,876,17.157144994893883,22,1025,0.0,13
2020-07-13 06:00:00+02:00,1092,68,1024,20.339087343479303,1135,79,1056,18.68517050723528,22,1025,0.0,13
2020-07-13 07:00:00+02:00,1812,105,1707,17.358237080333375,1836,121,1715,23.372460309696933,22,1025,0.0,13
2020-07-13 08:00:00+02:00,1797,107,1690,20.59167885676239,1827,110,1717,19.21493414051392,22,1025,0.0,13
2020-07-13 09:00:00+02:00,1180,66,1114,20.393737689339545,1243,80,1163,21.87806169964562,22,1025,0.0,13
2020-07-13 10:00:00+02:00,1047,65,982,20.567628948038863,1047,70,977,20.567628948038863,22,1025,0.0,13
2020-07-13 11:00:00+02:00,1219,73,1146,23.748683945082753,1219,82,1137,23.748683945082753,22,1025,0.0,13
2020-07-13 12:00:00+02:00,981,59,922,21.628318172900137,1059,79,980,17.243708720097658,22,1025,0.0,13
2020-07-13 13:00:00+02:00,1059,68,991,17.243708720097658,1050,68,982,17.97112861532448,22,1025,0.0,13
2020-07-13 14:00:00+02:00,1062,66,996,22.261915679411075,1029,70,959,17.50858882428106,22,1025,0.0,13
2020-07-13 15:00:00+02:00,1111,67,1044,18.89640564251691,1135,72,1063,18.68517050723528,22,1025,0.0,13
2020-07-13 16:00:00+02:00,1279,74,1205,21.931933870604148,1273,95,1178,17.95778121782124,22,1025,0.0,13
2020-07-13 17:00:00+02:00,1704,106,1598,22.550218824714694,1752,101,1651,22.142796307392917,22,1025,0.0,13
2020-07-13 18:00:00+02:00,1839,101,1738,23.883816177813905,1899,141,1758,20.91384253891215,22,1025,0.0,13
2020-07-13 19:00:00+02:00,1348,76,1272,18.91804497978965,1403,86,1317,18.66658991898567,22,1025,0.0,13
2020-07-13 20:00:00+02:00,1342,85,1257,22.16874667940653,1360,96,1264,18.351496456445616,22,1025,0.0,13
2020-07-13 21:00:00+02:00,996,56,940,21.80745007104885,1047,60,987,20.567628948038863,22,1025,0.0,13
2020-07-13 22:00:00+02:00,710,42,668,21.02370409420371,752,44,708,21.703127064344788,22,1025,0.0,13
2020-07-13 23:00:00+02:00,514,32,482,21.0963529036627,505,32,473,14.746046079018628,22,1025,0.0,13
2020-07-14 00:00:00+02:00,302,17,285,15.388460750733547,302,19,283,15.388460750733547,20,1021,0.0,11
2020-07-14 01:00:00+02:00,182,10,172,14.086496078100373,215,13,202,16.45499867399212,20,1021,0.0,11
2020-07-14 02:00:00+02:00,182,9,173,14.086496078100373,215,13,202,16.45499867399212,20,1021,0.0,11
2020-07-14 03:00:00+02:00,275,14,261,15.101857250184825,305,19,286,17.950849983805522,20,1021,0.0,11
2020-07-14 04:00:00+02:00,458,26,432,16.012859161215747,524,30,494,14.51787935492523,20,1021,0.0,11
2020-07-14 05:00:00+02:00,925,50,875,19.331503308605726,964,62,902,21.54885981421529,20,1021,0.0,11
2020-07-14 06:00:00+02:00,1057,53,1004,11.291374471431947,1156,78,1078,20.135955646809062,20,1021,0.0,11
2020-07-14 07:00:00+02:00,1570,87,1483,21.07349397341393,1815,112,1703,17.294455298499617,20,1021,0.0,11
2020-07-14 08:00:00+02:00,1836,106,1730,23.372460309696933,1848,110,1738,21.657434288489114,20,1021,0.0,11
2020-07-14 09:00:00+02:00,1237,65,1172,22.006377879515043,1237,66,1171,22.006377879515043,20,1021,0.0,11
2020-07-14 10:00:00+02:00,949,48,901,17.097387724780006,1063,70,993,22.181423515075643,20,1021,0.0,11
2020-07-14 11:00:00+02:00,1174,62,1112,24.145898543854848,1321,70,1251,22.621003247214354,20,1021,0.0,11
2020-07-14 12:00:00+02:00,982,56,926,13.387310810863443,1093,62,1031,18.61117378974381,20,1021,0.0,11
2020-07-14 13:00:00+02:00,964,52,912,21.54885981421529,1099,60,1039,15.119487672548313,20,1021,0.0,11
2020-07-14 14:00:00+02:00,949,48,901,17.097387724780006,1063,70,993,22.181423515075643,20,1021,0.0,11
2020-07-14 15:00:00+02:00,1075,57,1018,20.104075718450684,1189,63,1126,19.397661781701373,20,1021,0.0,11
2020-07-14 16:00:00+02:00,1231,70,1161,18.2141069510702,1330,80,1250,23.98683426810495,20,1021,0.0,11
2020-07-14 17:00:00+02:00,1591,80,1511,21.797889307514822,1800,119,1681,18.70378284776037,20,1021,0.0,11
2020-07-14 18:00:00+02:00,1836,107,1729,23.372460309696933,1848,110,1738,21.657434288489114,20,1021,0.0,11
2020-07-14 19:00:00+02:00,1342,70,1272,22.16874667940653,1354,86,1268,23.110006283023314,20,1021,0.0,11
2020-07-14 20:00:00+02:00,1237,69,1168,22.006377879515043,1339,72,1267,20.57829585835178,20,1021,0.0,11
2020-07-14 21:00:00+02:00,961,55,906,18.33675311368413,1024,63,961,19.558156371320653,20,1021,0.0,11
2020-07-14 22:00:00+02:00,695,35,660,22.550154478681854,713,39,674,21.194268455583238,20,1021,0.0,11
